vehicle_id,gps_latitude_x,gps_longitude_x,speed_(km/h)_x,timestamp,route_id_x,data_type,item_id,quantity_available,warehouse_location,location,weather_condition,traffic_condition,driver_id,harsh_braking_events_x,acceleration_events_x,driving_time_(min)_x,fuel_used_(l),fuel_efficiency_(km/l),maintenance_type,severity_level,eta_x,distance_(km)_x,traffic_delay_(min)_x,weather_impact_x,customer_id,feedback_score,issue_reported,eta_y,distance_(km)_y,traffic_delay_(min)_y,weather_impact_y,harsh_braking_events_y,acceleration_events_y,driving_time_(min)_y,gps_latitude_y,gps_longitude_y,speed_(km/h)_y,route_id_y
,,,,2025-01-22 12:21:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:40:38.109688,192.0,19.0,Moderate,,,,2025-01-22 14:17:56.305457,58.0,13.0,Severe,,,,,,,
,,,,2025-01-22 12:21:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:40:38.109688,192.0,19.0,Moderate,,,,2025-01-22 14:38:56.305457,193.0,25.0,Moderate,,,,,,,
,,,,2025-01-22 12:21:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:40:38.109688,192.0,19.0,Moderate,,,,2025-01-22 13:32:56.305457,74.0,5.0,Moderate,,,,,,,
,,,,2025-01-22 12:21:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:40:38.109688,192.0,19.0,Moderate,,,,2025-01-22 14:34:56.305457,126.0,25.0,Severe,,,,,,,
,,,,2025-01-22 12:21:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:40:38.109688,192.0,19.0,Moderate,,,,2025-01-22 13:41:56.306461,146.0,18.0,Severe,,,,,,,
,,,,2025-01-22 12:21:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:40:38.109688,192.0,19.0,Moderate,,,,2025-01-22 14:51:56.306461,159.0,22.0,Severe,,,,,,,
,,,,2025-01-22 12:21:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:40:38.109688,192.0,19.0,Moderate,,,,2025-01-22 14:45:56.306461,183.0,15.0,Minor,,,,,,,
,,,,2025-01-22 12:21:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:40:38.109688,192.0,19.0,Moderate,,,,2025-01-22 13:36:56.306461,164.0,30.0,Minor,,,,,,,
,,,,2025-01-22 12:21:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:40:38.109688,192.0,19.0,Moderate,,,,2025-01-22 14:38:56.306461,79.0,11.0,Moderate,,,,,,,
,,,,2025-01-22 12:21:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:40:38.109688,192.0,19.0,Moderate,,,,2025-01-22 14:01:56.306461,75.0,23.0,Minor,,,,,,,
,,,,2025-01-22 12:21:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:40:38.109688,192.0,19.0,Moderate,,,,2025-01-22 13:57:56.306461,94.0,15.0,Minor,,,,,,,
,,,,2025-01-22 12:21:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:40:38.109688,192.0,19.0,Moderate,,,,2025-01-22 14:27:56.306461,162.0,14.0,Minor,,,,,,,
,,,,2025-01-22 12:21:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:40:38.109688,192.0,19.0,Moderate,,,,2025-01-22 14:10:56.306461,111.0,21.0,Severe,,,,,,,
,,,,2025-01-22 12:21:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:40:38.109688,192.0,19.0,Moderate,,,,2025-01-22 14:34:56.306461,97.0,9.0,Moderate,,,,,,,
,,,,2025-01-22 12:21:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:40:38.109688,192.0,19.0,Moderate,,,,2025-01-22 14:20:56.306461,73.0,15.0,Moderate,,,,,,,
,,,,2025-01-22 12:21:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:40:38.109688,192.0,19.0,Moderate,,,,2025-01-22 13:34:56.307459,117.0,10.0,Minor,,,,,,,
,,,,2025-01-22 12:21:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:40:38.109688,192.0,19.0,Moderate,,,,2025-01-22 13:32:56.307459,65.0,29.0,Moderate,,,,,,,
,,,,2025-01-22 12:21:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:40:38.109688,192.0,19.0,Moderate,,,,2025-01-22 14:45:56.307459,196.0,10.0,Severe,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 14:34:56.304457,77.0,23.0,Moderate,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 13:52:56.305457,123.0,11.0,Minor,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 13:30:56.305457,167.0,1.0,Minor,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 13:51:56.305457,66.0,13.0,Minor,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 14:43:56.305457,146.0,10.0,Severe,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 13:45:56.305457,183.0,10.0,Moderate,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 13:54:56.305457,124.0,13.0,Severe,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 14:04:56.305457,78.0,3.0,Severe,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 14:40:56.305457,138.0,0.0,Severe,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 14:24:56.306461,71.0,17.0,Severe,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 13:34:56.306461,90.0,23.0,Moderate,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 14:40:56.306461,158.0,23.0,Severe,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 13:55:56.306461,131.0,17.0,Moderate,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 14:23:56.306461,178.0,27.0,Severe,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 14:22:56.306461,144.0,23.0,Moderate,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 14:49:56.306461,160.0,18.0,Moderate,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 13:38:56.306461,198.0,5.0,Minor,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 14:36:56.306461,113.0,10.0,Moderate,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 14:20:56.306461,138.0,30.0,Moderate,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 13:57:56.306461,141.0,28.0,Moderate,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 14:50:56.307459,68.0,18.0,Severe,,,,,,,
,,,,2025-01-22 12:07:38.109688,R003,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:32:38.109688,157.0,10.0,Moderate,,,,2025-01-22 13:30:56.307459,197.0,29.0,Minor,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 14:42:56.304457,127.0,6.0,Moderate,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 14:28:56.304457,120.0,7.0,Minor,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 13:41:56.304457,178.0,6.0,Severe,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 14:01:56.305457,51.0,9.0,Moderate,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 14:26:56.305457,149.0,10.0,Minor,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 14:37:56.305457,97.0,9.0,Minor,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 14:44:56.305457,89.0,6.0,Severe,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 14:54:56.305457,97.0,5.0,Severe,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 14:17:56.305457,58.0,13.0,Severe,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 14:38:56.305457,193.0,25.0,Moderate,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 13:32:56.305457,74.0,5.0,Moderate,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 14:34:56.305457,126.0,25.0,Severe,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 13:41:56.306461,146.0,18.0,Severe,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 14:51:56.306461,159.0,22.0,Severe,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 14:45:56.306461,183.0,15.0,Minor,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 13:36:56.306461,164.0,30.0,Minor,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 14:38:56.306461,79.0,11.0,Moderate,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 14:01:56.306461,75.0,23.0,Minor,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 13:57:56.306461,94.0,15.0,Minor,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 14:27:56.306461,162.0,14.0,Minor,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 14:10:56.306461,111.0,21.0,Severe,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 14:34:56.306461,97.0,9.0,Moderate,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 14:20:56.306461,73.0,15.0,Moderate,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 13:34:56.307459,117.0,10.0,Minor,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 13:32:56.307459,65.0,29.0,Moderate,,,,,,,
,,,,2025-01-22 11:59:38.109688,R002,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:44:38.109688,188.0,27.0,Minor,,,,2025-01-22 14:45:56.307459,196.0,10.0,Severe,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 13:50:56.304457,97.0,10.0,Minor,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 13:37:56.304457,117.0,2.0,Moderate,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 14:15:56.304457,71.0,8.0,Moderate,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 14:04:56.305457,83.0,15.0,Severe,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 14:27:56.305457,113.0,6.0,Minor,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 14:56:56.305457,52.0,1.0,Minor,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 14:28:56.305457,92.0,8.0,Moderate,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 13:35:56.305457,173.0,16.0,Minor,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 13:50:56.305457,179.0,28.0,Minor,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 13:54:56.305457,58.0,2.0,Moderate,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 13:46:56.305457,193.0,25.0,Minor,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 13:34:56.305457,51.0,2.0,Moderate,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 14:49:56.306461,95.0,3.0,Moderate,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 14:39:56.306461,145.0,27.0,Moderate,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 14:21:56.306461,174.0,25.0,Minor,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 14:32:56.306461,106.0,9.0,Severe,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 14:31:56.306461,89.0,24.0,Severe,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 14:34:56.306461,158.0,15.0,Severe,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 14:32:56.306461,56.0,12.0,Minor,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 14:21:56.306461,87.0,20.0,Moderate,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 14:48:56.307459,114.0,5.0,Minor,,,,,,,
,,,,2025-01-22 12:22:38.109688,R004,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:41:38.109688,87.0,14.0,Severe,,,,2025-01-22 13:27:56.307459,56.0,16.0,Moderate,,,,,,,
,,,,2025-01-22 12:00:38.109688,R001,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:55:38.109688,56.0,18.0,Severe,,,,2025-01-22 14:32:56.305457,76.0,27.0,Severe,,,,,,,
,,,,2025-01-22 12:00:38.109688,R001,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:55:38.109688,56.0,18.0,Severe,,,,2025-01-22 14:56:56.305457,125.0,10.0,Minor,,,,,,,
,,,,2025-01-22 12:00:38.109688,R001,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:55:38.109688,56.0,18.0,Severe,,,,2025-01-22 13:34:56.305457,175.0,1.0,Severe,,,,,,,
,,,,2025-01-22 12:00:38.109688,R001,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:55:38.109688,56.0,18.0,Severe,,,,2025-01-22 13:28:56.305457,159.0,4.0,Moderate,,,,,,,
,,,,2025-01-22 12:00:38.109688,R001,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:55:38.109688,56.0,18.0,Severe,,,,2025-01-22 14:22:56.305457,138.0,2.0,Severe,,,,,,,
,,,,2025-01-22 12:00:38.109688,R001,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:55:38.109688,56.0,18.0,Severe,,,,2025-01-22 14:34:56.305457,125.0,21.0,Severe,,,,,,,
,,,,2025-01-22 12:00:38.109688,R001,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:55:38.109688,56.0,18.0,Severe,,,,2025-01-22 14:47:56.306461,126.0,4.0,Severe,,,,,,,
,,,,2025-01-22 12:00:38.109688,R001,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:55:38.109688,56.0,18.0,Severe,,,,2025-01-22 14:16:56.306461,99.0,2.0,Moderate,,,,,,,
,,,,2025-01-22 12:00:38.109688,R001,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:55:38.109688,56.0,18.0,Severe,,,,2025-01-22 14:33:56.306461,67.0,8.0,Severe,,,,,,,
,,,,2025-01-22 12:00:38.109688,R001,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:55:38.109688,56.0,18.0,Severe,,,,2025-01-22 14:44:56.306461,185.0,20.0,Moderate,,,,,,,
,,,,2025-01-22 12:00:38.109688,R001,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:55:38.109688,56.0,18.0,Severe,,,,2025-01-22 14:37:56.306461,52.0,2.0,Moderate,,,,,,,
,,,,2025-01-22 12:00:38.109688,R001,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:55:38.109688,56.0,18.0,Severe,,,,2025-01-22 13:55:56.306461,99.0,20.0,Minor,,,,,,,
,,,,2025-01-22 12:00:38.109688,R001,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:55:38.109688,56.0,18.0,Severe,,,,2025-01-22 14:27:56.307459,102.0,12.0,Minor,,,,,,,
,,,,2025-01-22 12:00:38.109688,R001,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:55:38.109688,56.0,18.0,Severe,,,,2025-01-22 13:42:56.307459,151.0,4.0,Severe,,,,,,,
,,,,2025-01-22 12:00:38.109688,R001,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:55:38.109688,56.0,18.0,Severe,,,,2025-01-22 14:38:56.307459,64.0,1.0,Severe,,,,,,,
,,,,2025-01-22 12:00:38.109688,R001,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 13:55:38.109688,56.0,18.0,Severe,,,,2025-01-22 13:48:56.307459,129.0,29.0,Severe,,,,,,,
,,,,2025-01-22 12:13:38.109688,R005,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:19:38.109688,72.0,9.0,Moderate,,,,2025-01-22 14:05:56.304457,192.0,14.0,Minor,,,,,,,
,,,,2025-01-22 12:13:38.109688,R005,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:19:38.109688,72.0,9.0,Moderate,,,,2025-01-22 14:40:56.304457,52.0,21.0,Severe,,,,,,,
,,,,2025-01-22 12:13:38.109688,R005,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:19:38.109688,72.0,9.0,Moderate,,,,2025-01-22 14:37:56.304457,151.0,11.0,Severe,,,,,,,
,,,,2025-01-22 12:13:38.109688,R005,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:19:38.109688,72.0,9.0,Moderate,,,,2025-01-22 14:56:56.305457,122.0,10.0,Moderate,,,,,,,
,,,,2025-01-22 12:13:38.109688,R005,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:19:38.109688,72.0,9.0,Moderate,,,,2025-01-22 14:13:56.305457,141.0,11.0,Severe,,,,,,,
,,,,2025-01-22 12:13:38.109688,R005,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:19:38.109688,72.0,9.0,Moderate,,,,2025-01-22 13:27:56.305457,68.0,17.0,Minor,,,,,,,
,,,,2025-01-22 12:13:38.109688,R005,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:19:38.109688,72.0,9.0,Moderate,,,,2025-01-22 14:36:56.305457,81.0,9.0,Severe,,,,,,,
,,,,2025-01-22 12:13:38.109688,R005,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:19:38.109688,72.0,9.0,Moderate,,,,2025-01-22 13:46:56.305457,96.0,22.0,Severe,,,,,,,
,,,,2025-01-22 12:13:38.109688,R005,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:19:38.109688,72.0,9.0,Moderate,,,,2025-01-22 13:58:56.306461,141.0,13.0,Severe,,,,,,,
,,,,2025-01-22 12:13:38.109688,R005,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:19:38.109688,72.0,9.0,Moderate,,,,2025-01-22 13:56:56.306461,83.0,17.0,Minor,,,,,,,
,,,,2025-01-22 12:13:38.109688,R005,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:19:38.109688,72.0,9.0,Moderate,,,,2025-01-22 14:52:56.306461,146.0,11.0,Severe,,,,,,,
,,,,2025-01-22 12:13:38.109688,R005,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:19:38.109688,72.0,9.0,Moderate,,,,2025-01-22 14:09:56.306461,189.0,17.0,Severe,,,,,,,
,,,,2025-01-22 12:13:38.109688,R005,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:19:38.109688,72.0,9.0,Moderate,,,,2025-01-22 13:28:56.306461,125.0,14.0,Moderate,,,,,,,
,,,,2025-01-22 12:13:38.109688,R005,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:19:38.109688,72.0,9.0,Moderate,,,,2025-01-22 14:29:56.307459,134.0,11.0,Moderate,,,,,,,
,,,,2025-01-22 12:00:38.109688,R005,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:12:38.109688,177.0,3.0,Moderate,,,,2025-01-22 14:05:56.304457,192.0,14.0,Minor,,,,,,,
,,,,2025-01-22 12:00:38.109688,R005,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:12:38.109688,177.0,3.0,Moderate,,,,2025-01-22 14:40:56.304457,52.0,21.0,Severe,,,,,,,
,,,,2025-01-22 12:00:38.109688,R005,Route Optimization Data,,,,,,,,,,,,,,,2025-01-22 14:12:38.109688,177.0,3.0,Moderate,,,,2025-01-22 14:37:56.304457,151.0,11.0,Severe,,,,,,,
